time,gasoline_co2,av_co2,total_gasoline,total_av,gasoline_vehicles,av_vehicles,total_distance
33.0,103.57735926487995,0.0,1918.133908206114,0.0,28,2,272.23981047602445
34.0,109.47003200024275,0.0,2027.6039402063568,0.0,29,2,284.090794121591
35.0,139.43547074212847,0.0,2167.039410948485,0.0,31,2,304.9685647071699
36.0,114.64104219579626,0.0,2281.6804531442813,0.0,32,2,318.0872565937819
37.0,137.9919941714066,0.0,2419.672447315688,0.0,33,2,332.5192937942889
38.0,147.54803529102836,0.0,2567.2204826067164,0.0,34,2,340.3574598918245
39.0,138.66480624087913,0.0,2705.8852888475953,0.0,35,2,350.57602488004954
40.0,154.95739281592154,0.0,2860.842681663517,0.0,36,2,364.818275900221
41.0,141.33406932668862,0.0,3002.1767509902056,0.0,37,2,381.1253665217533
42.0,139.80885311845896,0.0,3141.9856041086646,0.0,38,2,399.84559179863055
43.0,149.18517559876085,0.0,3291.1707797074255,0.0,39,2,414.1963114895046
44.0,167.76481749371953,0.0,3458.935597201145,0.0,40,2,435.84435636800663
45.0,150.4486324837661,0.0,3609.384229684911,0.0,41,2,450.9272045018592
46.0,190.2582203222721,0.0,3799.6424500071835,0.0,42,2,465.5895854519963
47.0,163.66990968464583,0.0,3963.3123596918294,0.0,42,2,477.27817241834333
48.0,162.09849281641087,0.0,4125.41085250824,0.0,43,2,471.5702926517696
49.0,184.58430543698765,0.0,4309.995157945228,0.0,44,1,462.6320786414284
50.0,202.41956950342595,0.0,4512.414727448654,0.0,46,1,467.23787987341075
51.0,210.11104780539972,0.0,4722.525775254054,0.0,46,2,461.4751747902852
52.0,186.79167339321805,0.0,4909.317448647272,0.0,46,2,449.6077590723963
53.0,209.63467059499666,0.0,5118.952119242268,0.0,47,2,458.27669472883116
54.0,169.19181019783045,0.0,5288.143929440099,0.0,48,2,453.36718082613396
55.0,186.03561194691358,0.0,5474.179541387012,0.0,48,3,444.3385810096087
56.0,201.2772696214115,0.0,5675.456811008424,0.0,48,3,464.7449358476119
57.0,195.89823126757204,0.0,5871.355042275995,0.0,47,3,464.88579261672396
58.0,201.97017014561948,0.0,6073.325212421615,0.0,49,3,485.3757326863911
59.0,206.20752731973033,0.0,6279.532739741346,0.0,50,3,505.2531607577903
60.0,246.58948407184423,0.0,6526.1222238131895,0.0,50,4,535.4209831394496
61.0,208.3096572366747,0.0,6734.431881049864,0.0,50,4,537.4126471110775
62.0,193.90734179479435,0.0,6928.339222844659,0.0,50,4,541.3371207038148
63.0,198.91039472874857,0.0,7127.249617573408,0.0,51,5,544.5826100043193
64.0,208.64861394813406,0.0,7335.898231521542,0.0,52,5,548.0401851038705
65.0,213.4869978984211,0.0,7549.385229419962,0.0,53,5,553.755363428092
66.0,196.4830964744212,0.0,7745.868325894384,0.0,53,5,544.6231652355112
67.0,177.03928108679582,0.0,7922.90760698118,0.0,54,5,541.7032643193431
68.0,231.4936336917859,0.0,8154.401240672966,0.0,54,6,558.576101737894
69.0,216.48307717906624,0.0,8370.884317852033,0.0,55,6,556.755392226525
70.0,227.8320097103443,0.0,8598.716327562377,0.0,56,6,558.9941236578214
71.0,234.41494480376716,0.0,8833.131272366145,0.0,56,6,555.3619265644317
72.0,196.40939630103315,0.0,9029.540668667178,0.0,56,6,531.6720367498932
73.0,190.5294760965103,0.0,9220.070144763687,0.0,57,6,523.934044207235
74.0,179.1917060398375,0.0,9399.261850803525,0.0,58,6,505.6946263127998
75.0,197.54374097393517,0.0,9596.80559177746,0.0,57,7,469.3952612194428
76.0,174.1253250349136,0.0,9770.930916812373,0.0,57,7,445.2404589090407
77.0,187.7274939974447,0.0,9958.658410809818,0.0,58,8,438.558333762651
78.0,167.2158958078711,0.0,10125.874306617688,0.0,59,8,425.72886622250223
79.0,215.75660538862414,0.0,10341.630912006312,0.0,59,8,452.7125766397275
80.0,227.94287053827483,0.0,10569.573782544587,0.0,60,8,465.31238753137546
81.0,231.51821546775858,0.0,10801.091998012345,0.0,61,8,492.0043002159556
82.0,224.1815969120381,0.0,11025.273594924383,0.0,62,8,513.2658098578547
83.0,221.51245632776954,0.0,11246.786051252153,0.0,63,8,523.4689933356674
84.0,236.5907347972687,0.0,11483.37678604942,0.0,64,8,527.0620707673457
85.0,232.44062736193237,0.0,11715.817413411352,0.0,65,8,530.2763781418693
86.0,206.29843233552336,0.0,11922.115845746875,0.0,66,7,509.92673705519263
87.0,244.11310945887993,0.0,12166.228955205755,0.0,67,7,516.0136408343811
88.0,248.40866495960958,0.0,12414.637620165366,0.0,68,6,510.1564407245343
89.0,262.1246869574221,0.0,12676.762307122788,0.0,68,6,516.7882080777761
90.0,291.5504435029613,0.0,12968.31275062575,0.0,69,6,531.7274688690321
91.0,291.4293901310046,0.0,13259.742140756754,0.0,71,6,547.8033107766042
92.0,289.81962124961575,0.0,13549.56176200637,0.0,71,7,583.4079940663637
93.0,250.12818388773292,0.0,13799.689945894102,0.0,72,7,593.6646952785502
94.0,280.4513875537741,0.0,14080.141333447877,0.0,73,7,603.3759203276396
95.0,279.56856700378347,0.0,14359.70990045166,0.0,74,7,616.3259615449825
96.0,279.33093888072636,0.0,14639.040839332387,0.0,75,7,641.0402378392725
97.0,297.91956100952217,0.0,14936.96040034191,0.0,75,7,662.3290956908972
98.0,281.9903132756997,0.0,15218.950713617609,0.0,76,7,662.9491485594006
99.0,327.15956198040476,0.0,15546.110275598014,0.0,78,7,691.1031353405798
100.0,339.2553350429728,0.0,15885.365610640987,0.0,79,7,728.799524433106
101.0,352.071499316995,0.0,16237.437109957982,0.0,79,7,764.8432689909084
102.0,359.8798525758031,0.0,16597.316962533787,0.0,79,7,794.1171004661247
103.0,386.7308762897728,0.0,16984.04783882356,0.0,79,7,820.9337476843597
104.0,339.8622247663206,0.0,17323.91006358988,0.0,78,7,824.0936233316925
105.0,316.3606312946138,0.0,17640.270694884493,0.0,77,7,845.6049057560257
106.0,296.895846035133,0.0,17937.166540919625,0.0,76,7,824.7110495911415
107.0,299.6011152618519,0.0,18236.767656181477,0.0,76,7,826.9753119285435
108.0,289.95640358110023,0.0,18526.72405976258,0.0,76,7,822.2858010797
109.0,335.29688459707387,0.0,18862.020944359654,0.0,76,7,822.7378022997109
110.0,301.44078951092496,0.0,19163.46173387058,0.0,76,7,808.7025184191386
111.0,297.14767381342284,0.0,19460.609407684,0.0,75,7,775.5552041772569
112.0,267.2252549305869,0.0,19727.83466261459,0.0,75,7,764.5810307811337
113.0,285.4341037108743,0.0,20013.268766325466,0.0,75,6,754.5755376146464
114.0,254.9449139880763,0.0,20268.213680313544,0.0,75,6,753.8932333325323
115.0,262.73188473878275,0.0,20530.945565052327,0.0,75,6,766.9559088492641
116.0,269.409216224616,0.0,20800.354781276943,0.0,75,6,777.7483589258886
117.0,257.8687539762357,0.0,21058.22353525318,0.0,75,6,778.7593406885832
118.0,248.59149184263924,0.0,21306.815027095818,0.0,74,6,759.0803101482721
119.0,277.17611120348624,0.0,21583.991138299305,0.0,74,6,756.5854978212709
120.0,252.62140174176855,0.0,21836.612540041075,0.0,74,6,731.1221478933008
121.0,261.9474850839392,0.0,22098.560025125014,0.0,73,6,702.3670424023857
122.0,266.7062914524895,0.0,22365.266316577505,0.0,73,6,680.3785976522311
123.0,251.4377060396481,0.0,22616.704022617152,0.0,73,6,656.6167420427136
124.0,276.7766694292972,0.0,22893.48069204645,0.0,73,6,649.2515665583852
125.0,303.8651105850452,0.0,23197.345802631495,0.0,73,6,643.0620498997357
126.0,296.43304659995425,0.0,23493.77884923145,0.0,72,6,638.7528125404009
127.0,317.3998258570786,0.0,23811.17867508853,0.0,72,6,649.8388410459712
128.0,280.05271823481627,0.0,24091.231393323345,0.0,71,6,645.8116377328002
129.0,289.6860755582106,0.0,24380.917468881555,0.0,71,5,641.1329221837163
130.0,282.94155555331037,0.0,24663.859024434863,0.0,70,5,636.3318017080389
131.0,266.5469334773131,0.0,24930.405957912175,0.0,70,5,631.8114453543683
132.0,252.68684485832478,0.0,25183.0928027705,0.0,70,5,620.4934115435099
133.0,253.2376818128756,0.0,25436.330484583377,0.0,70,5,606.4719846756719
134.0,224.04980396630904,0.0,25660.380288549688,0.0,70,5,586.4402333247201
135.0,213.33211700318813,0.0,25873.712405552877,0.0,70,5,562.6236420097208
136.0,212.90546527268046,0.0,26086.617870825557,0.0,69,5,539.6423386024834
137.0,230.36877206160622,0.0,26316.986642887165,0.0,69,5,527.3785531489218
138.0,225.3243517734295,0.0,26542.310994660595,0.0,69,5,522.2589646585244
139.0,242.55157102816258,0.0,26784.862565688756,0.0,69,5,521.9458750792444
140.0,224.5811259772377,0.0,27009.443691665994,0.0,69,5,520.7287428016027
141.0,248.30103961655809,0.0,27257.744731282553,0.0,68,5,510.12834021213666
142.0,250.18174117910522,0.0,27507.92647246166,0.0,68,5,526.5992929029926
143.0,281.58630851568813,0.0,27789.512780977348,0.0,68,5,553.1677030043724
144.0,282.90960903133947,0.0,28072.422390008687,0.0,68,5,575.5672148920946
145.0,257.11586001322297,0.0,28329.53825002191,0.0,67,5,580.0755479897668
146.0,261.9149349263613,0.0,28591.45318494827,0.0,67,4,588.1323563975837
147.0,232.54190199557556,0.0,28823.995086943847,0.0,65,4,560.0517606799999
148.0,173.59741579681236,0.0,28997.59250274066,0.0,64,4,536.407971620967
149.0,175.41391062993978,0.0,29173.0064133706,0.0,63,4,498.3862554751563
150.0,191.95452597792107,0.0,29364.960939348523,0.0,63,4,473.9232169294638
151.0,205.3674442138401,0.0,29570.328383562362,0.0,63,4,456.892297165071
152.0,209.0037866417853,0.0,29779.332170204147,0.0,63,4,442.26417665892393
153.0,258.84240133696,0.0,30038.174571541105,0.0,63,4,455.23297689847766
154.0,251.85196936973952,0.0,30290.026540910843,0.0,63,4,468.196467956169
155.0,244.65998684033917,0.0,30534.686527751182,0.0,63,4,464.3182323144086
156.0,224.68065957983066,0.0,30759.367187331012,0.0,62,4,453.18537838539055
157.0,235.7198859324629,0.0,30995.087073263476,0.0,61,4,435.75161048503594
158.0,249.56423197802238,0.0,31244.6513052415,0.0,60,4,425.9298183546096
159.0,213.46426512901093,0.0,31458.11557037051,0.0,58,4,407.2590041924091
160.0,199.90508449626606,0.0,31658.020654866777,0.0,58,4,410.1209653524176
161.0,184.59462375478586,0.0,31842.615278621564,0.0,57,4,385.71258805957444
162.0,192.9596935788187,0.0,32035.574972200382,0.0,56,4,371.9247853192877
163.0,175.05706736902204,0.0,32210.632039569406,0.0,55,4,357.9614646335886
164.0,177.90450704037823,0.0,32388.536546609783,0.0,55,3,347.4480113877659
165.0,179.01679006197372,0.0,32567.553336671757,0.0,55,3,340.8869730147738
166.0,153.3811160071434,0.0,32720.9344526789,0.0,55,3,327.4929938449205
167.0,157.41481592734598,0.0,32878.349268606245,0.0,54,3,309.1281433943288
168.0,166.54230417401791,0.0,33044.89157278027,0.0,53,3,299.52786614993414
169.0,167.95875944224431,0.0,33212.85033222251,0.0,53,3,310.8286867891912
170.0,171.09599305624837,0.0,33383.946325278754,0.0,53,3,314.4209145038415
171.0,181.74589123605858,0.0,33565.69221651481,0.0,53,3,323.379782868348
172.0,177.287374844539,0.0,33742.979591359355,0.0,53,3,330.34597496343105
173.0,201.7164067977775,0.0,33944.695998157134,0.0,53,3,343.1727861511613
174.0,170.11463805370875,0.0,34114.810636210845,0.0,52,3,338.67054056278073
175.0,160.02292168130532,0.0,34274.83355789215,0.0,50,3,315.01055035260254
176.0,134.70136759031493,0.0,34409.53492548246,0.0,50,3,292.7735256026058
177.0,140.66287263713394,0.0,34550.197798119596,0.0,50,3,281.0478072422438
178.0,135.96352699861728,0.0,34686.16132511821,0.0,50,3,265.06182071587364
179.0,156.84791317083508,0.0,34843.00923828905,0.0,49,3,242.7814482723936
180.0,165.1624676551327,0.0,35008.17170594418,0.0,47,3,222.0426928814264
181.0,186.05414024792233,0.0,35194.2258461921,0.0,45,3,229.90821303059272
182.0,164.52112334914835,0.0,35358.74696954125,0.0,45,3,255.23531217653732
183.0,155.0788864185997,0.0,35513.82585595985,0.0,45,3,278.28382246095055
184.0,155.33473335896593,0.0,35669.16058931881,0.0,45,3,298.07436118280174
185.0,150.55194754114495,0.0,35819.71253685995,0.0,43,3,286.2689167457195
186.0,164.60610178572472,0.0,35984.31863864568,0.0,43,3,328.91528757166714
187.0,136.66120611876963,0.0,36120.97984476445,0.0,42,3,329.21538662791454
188.0,168.74961263074675,0.0,36289.729457395195,0.0,42,3,341.9696952906098
189.0,155.0315867672604,0.0,36444.76104416246,0.0,42,3,352.3218043882688
190.0,181.4016606458416,0.0,36626.162704808296,0.0,41,3,352.4237031171075
191.0,183.3566270267259,0.0,36809.51933183502,0.0,40,3,358.3136212444525
192.0,159.39665610215434,0.0,36968.91598793717,0.0,40,3,378.4472634152799
193.0,185.67526551805227,0.0,37154.591253455226,0.0,38,3,367.2248942409317
194.0,166.54114954407933,0.0,37321.132402999305,0.0,37,3,374.0833379668602
195.0,195.98376113537222,0.0,37517.11616413468,0.0,37,3,403.8838504174652
196.0,176.3048017959693,0.0,37693.42096593064,0.0,37,3,432.3676927247551
197.0,152.3132435659271,0.0,37845.73420949657,0.0,37,3,447.30552062730186
198.0,143.34300920165757,0.0,37989.07721869823,0.0,37,3,462.69894802611526
199.0,143.75205150552873,0.0,38132.82927020376,0.0,37,3,469.43507463653276
200.0,149.3127779266634,0.0,38282.14204813042,0.0,36,3,458.7463620085499
201.0,136.54254092858125,0.0,38418.684589059005,0.0,36,3,446.3085245904923
202.0,117.0327398998009,0.0,38535.7173289588,0.0,35,3,416.7621734902558
203.0,114.83866082695906,0.0,38650.55598978576,0.0,35,3,408.7363623683152
204.0,89.52507522845383,0.0,38740.081065014216,0.0,33,3,362.74337898672445
205.0,89.13401751265746,0.0,38829.215082526876,0.0,33,3,349.2124362102181
206.0,124.506126160594,0.0,38953.72120868747,0.0,33,3,350.3121046975585
207.0,135.834926187738,0.0,39089.55613487521,0.0,33,3,364.1863369217363
208.0,156.00251966108007,0.0,39245.55865453629,0.0,31,3,367.73582372008303
209.0,154.4566773775657,0.0,39400.015331913855,0.0,31,3,389.88430213604505
210.0,147.0152939315206,0.0,39547.03062584538,0.0,30,3,400.28200248188216
211.0,127.5312929184177,0.0,39674.56191876379,0.0,30,3,416.38029738565547
212.0,130.64768951788574,0.0,39805.20960828168,0.0,30,3,417.72964868649353
213.0,129.67633834631386,0.0,39934.88594662799,0.0,30,3,403.11912910047846
214.0,144.75832968665628,0.0,40079.64427631465,0.0,30,3,411.28179134912307
215.0,138.90980685156237,0.0,40218.55408316621,0.0,29,3,401.12560452528834
216.0,114.97377022244736,0.0,40333.52785338865,0.0,25,3,359.07744975679344
217.0,96.43220066450885,0.0,40429.96005405316,0.0,23,3,338.9362556325765
218.0,83.50986988061058,0.0,40513.46992393377,0.0,23,3,334.06434173886066
219.0,93.85714168644111,0.0,40607.327065620215,0.0,22,3,323.6615713898262
220.0,55.026776928463306,0.0,40662.35384254868,0.0,22,3,318.6096726201812
221.0,67.95044727880895,0.0,40730.30428982749,0.0,22,3,303.24892319205736
222.0,51.12713724890603,0.0,40781.43142707639,0.0,22,3,286.39731991138495
223.0,68.82673535979437,0.0,40850.258162436185,0.0,22,3,270.6543989556145
224.0,60.12765556658769,0.0,40910.385818002775,0.0,22,3,258.57894323454144
225.0,89.967430745425,0.0,41000.3532487482,0.0,22,3,262.8755547347932
226.0,93.87449237796602,0.0,41094.22774112617,0.0,22,3,263.423052566168
227.0,86.06191068805518,0.0,41180.28965181422,0.0,22,3,274.1198637254375
228.0,62.899615001730915,0.0,41243.189266815956,0.0,22,2,259.3438412462023
229.0,67.11592236990931,0.0,41310.30518918586,0.0,20,2,218.4847762198627
230.0,59.311962461942706,0.0,41369.617151647806,0.0,20,2,214.38169742963902
231.0,69.1869739006122,0.0,41438.80412554842,0.0,20,2,223.67332865388445
232.0,61.96412382960362,0.0,41500.76824937802,0.0,19,2,214.54461768614726
233.0,67.07423360574639,0.0,41567.84248298377,0.0,18,2,205.3319415975005
234.0,58.699666339753534,0.0,41626.54214932352,0.0,17,2,202.99923328910126
235.0,77.087547184656,0.0,41703.62969650818,0.0,17,2,212.30928096777996
236.0,46.501216134719115,0.0,41750.1309126429,0.0,17,2,210.34081842504477
237.0,39.53041439524483,0.0,41789.66132703814,0.0,16,2,185.50583073900208
238.0,38.056937038189325,0.0,41827.718264076335,0.0,16,2,182.21378621469674
239.0,43.69404421634992,0.0,41871.41230829268,0.0,15,2,175.8768632248468
240.0,45.38957395460514,0.0,41916.80188224729,0.0,14,1,142.24168768728936
241.0,31.850161455953042,0.0,41948.65204370324,0.0,13,1,129.37372339579466
242.0,30.164936680412776,0.0,41978.81698038365,0.0,11,1,85.4702766973115
243.0,21.28541345273848,0.0,42000.10239383639,0.0,11,1,81.5924848271438
244.0,26.390823705163164,0.0,42026.49321754155,0.0,11,1,81.79665122770862
245.0,23.38228968111204,0.0,42049.87550722266,0.0,11,1,81.26209050508592
246.0,34.22613585178357,0.0,42084.10164307445,0.0,11,1,83.62515625727623
247.0,36.134721844053345,0.0,42120.236364918506,0.0,11,1,86.7267290616413
248.0,28.763649335256048,0.0,42149.00001425376,0.0,11,1,87.65644086051275
249.0,32.08498417874145,0.0,42181.0849984325,0.0,11,1,89.24529194593437
250.0,23.095812966160835,0.0,42204.18081139866,0.0,11,1,88.34682672654121
251.0,30.268040234594967,0.0,42234.44885163326,0.0,11,1,89.7579922462053
252.0,23.742395094288774,0.0,42258.19124672755,0.0,10,1,75.23161680823245
253.0,23.52690201754824,0.0,42281.718148745094,0.0,10,1,75.27891307099776
254.0,29.20151790216179,0.0,42310.919666647256,0.0,10,1,76.40967984634038
255.0,22.679386276831853,0.0,42333.59905292409,0.0,10,1,75.02446431702987
256.0,24.724516027151743,0.0,42358.32356895124,0.0,10,1,75.5559836301632
257.0,21.784129883504566,0.0,42380.10769883474,0.0,10,1,75.00464034256328
258.0,23.159321011112745,0.0,42403.26701984585,0.0,10,1,70.76081270776957
259.0,15.689971834786599,0.0,42418.956991680636,0.0,10,1,65.10684325405198
260.0,23.999870786418775,0.0,42442.95686246706,0.0,10,1,61.337214196741456
261.0,23.17964210667687,0.0,42466.13650457373,0.0,10,1,56.53443313749868
262.0,22.428173793410373,0.0,42488.56467836714,0.0,10,1,55.75698443763052
263.0,27.964622446165812,0.0,42516.52930081331,0.0,10,1,56.94234137605039
264.0,22.55267913378158,0.0,42539.08197994709,0.0,10,1,56.48028835610116
265.0,24.133665196624786,0.0,42563.21564514372,0.0,10,1,55.9542041709656
266.0,25.06661440407307,0.0,42588.28225954779,0.0,10,1,56.34013845190715
267.0,20.688082174155706,0.0,42608.97034172195,0.0,10,1,49.477399138130025
268.0,15.748333333333331,0.0,42624.71867505529,0.0,10,1,39.57137532455545
269.0,28.255815422127508,0.0,42652.97449047741,0.0,10,1,33.1040617712785
270.0,23.371301721178728,0.0,42676.34579219859,0.0,10,1,29.297774990664458
271.0,31.339560923042143,0.0,42707.68535312163,0.0,10,1,36.78174463789816
272.0,28.384506303624097,0.0,42736.06985942525,0.0,10,1,47.09093972652084
273.0,44.72163080951987,0.0,42780.79149023478,0.0,10,1,65.0471012728322
274.0,36.677251213312616,0.0,42817.46874144809,0.0,10,1,79.26991901349716
275.0,51.03631770332575,0.0,42868.505059151415,0.0,10,1,95.86350859928385
276.0,50.85606115098257,0.0,42919.3611203024,0.0,10,1,109.25764024724855
277.0,53.3826518964207,0.0,42972.74377219882,0.0,10,1,120.61720975748266
278.0,56.16109479708769,0.0,43028.90486699591,0.0,10,1,130.87328225698164
279.0,46.21952790473644,0.0,43075.124394900646,0.0,9,1,124.52261264708555
280.0,47.37898884914529,0.0,43122.50338374979,0.0,9,1,130.09145446099083
281.0,32.195772690350125,0.0,43154.69915644014,0.0,9,1,126.51369370099998
282.0,28.90293692468103,0.0,43183.60209336482,0.0,9,1,120.49914640415368
283.0,31.764932176928895,0.0,43215.367025541746,0.0,9,1,116.77361034425829
284.0,24.128711930036935,0.0,43239.495737471785,0.0,9,1,118.19829914743003
285.0,47.652789402238895,0.0,43287.14852687402,0.0,9,1,125.50927629450234
286.0,25.386628690779983,0.0,43312.5351555648,0.0,8,1,109.44054236012917
287.0,26.892517735635085,0.0,43339.42767330044,0.0,8,1,113.64831619955541
288.0,22.890081680479966,0.0,43362.31775498092,0.0,7,1,105.34723379159868
289.0,20.46295429056511,0.0,43382.78070927149,0.0,7,1,106.63107549880688
290.0,13.800026241295402,0.0,43396.58073551278,0.0,7,1,103.8343169629093
291.0,10.636443109294323,0.0,43407.21717862208,0.0,7,1,97.15653039672827
292.0,9.51083605486675,0.0,43416.72801467695,0.0,7,1,89.1129690377572
293.0,6.528613537702828,0.0,43423.25662821465,0.0,7,1,80.87679499653397
294.0,16.278162652866932,0.0,43439.53479086752,0.0,7,1,74.35061691352394
295.0,6.88763333436631,0.0,43446.42242420188,0.0,7,1,67.58312372450209
296.0,16.76769904007299,0.0,43463.190123241955,0.0,7,1,69.28832526001105
297.0,27.899191599521295,0.0,43491.089314841476,0.0,7,1,75.20166911586611
298.0,34.633078921321086,0.0,43525.7223937628,0.0,7,1,83.22122966066634
299.0,36.826976487754536,0.0,43562.549370250556,0.0,7,1,90.69586878488006
300.0,28.380261748951064,0.0,43590.929631999505,0.0,6,1,81.77483712205228
