time,step,vehicle_count,av_count,gasoline_count,total_stops,total_co2,gasoline_co2,av_co2
150.0,150,0,4,63,58,29364.960939348523,29364.960939348523,0.0
151.0,151,0,4,63,58,29570.328383562362,29570.328383562362,0.0
152.0,152,0,4,63,58,29779.332170204147,29779.332170204147,0.0
153.0,153,0,4,63,58,30038.174571541105,30038.174571541105,0.0
154.0,154,0,4,63,59,30290.026540910843,30290.026540910843,0.0
155.0,155,0,4,63,60,30534.686527751182,30534.686527751182,0.0
156.0,156,0,4,62,62,30759.367187331012,30759.367187331012,0.0
157.0,157,0,4,61,65,30995.087073263476,30995.087073263476,0.0
158.0,158,0,4,60,65,31244.6513052415,31244.6513052415,0.0
159.0,159,0,4,58,65,31458.11557037051,31458.11557037051,0.0
160.0,160,0,4,58,66,31658.020654866777,31658.020654866777,0.0
161.0,161,0,4,57,67,31842.615278621564,31842.615278621564,0.0
162.0,162,0,4,56,67,32035.574972200382,32035.574972200382,0.0
163.0,163,0,4,55,67,32210.632039569406,32210.632039569406,0.0
164.0,164,0,3,55,67,32388.536546609783,32388.536546609783,0.0
165.0,165,0,3,55,68,32567.553336671757,32567.553336671757,0.0
166.0,166,0,3,55,68,32720.9344526789,32720.9344526789,0.0
167.0,167,0,3,54,68,32878.349268606245,32878.349268606245,0.0
168.0,168,0,3,53,68,33044.89157278027,33044.89157278027,0.0
169.0,169,0,3,53,68,33212.85033222251,33212.85033222251,0.0
170.0,170,0,3,53,68,33383.946325278754,33383.946325278754,0.0
171.0,171,0,3,53,68,33565.69221651481,33565.69221651481,0.0
172.0,172,0,3,53,68,33742.979591359355,33742.979591359355,0.0
173.0,173,0,3,53,68,33944.695998157134,33944.695998157134,0.0
174.0,174,0,3,52,68,34114.810636210845,34114.810636210845,0.0
175.0,175,0,3,50,68,34274.83355789215,34274.83355789215,0.0
176.0,176,0,3,50,69,34409.53492548246,34409.53492548246,0.0
177.0,177,0,3,50,69,34550.197798119596,34550.197798119596,0.0
178.0,178,0,3,50,69,34686.16132511821,34686.16132511821,0.0
179.0,179,0,3,49,69,34843.00923828905,34843.00923828905,0.0
180.0,180,0,3,47,69,35008.17170594418,35008.17170594418,0.0
181.0,181,0,3,45,70,35194.2258461921,35194.2258461921,0.0
182.0,182,0,3,45,71,35358.74696954125,35358.74696954125,0.0
183.0,183,0,3,45,71,35513.82585595985,35513.82585595985,0.0
184.0,184,0,3,45,71,35669.16058931881,35669.16058931881,0.0
185.0,185,0,3,43,71,35819.71253685995,35819.71253685995,0.0
186.0,186,0,3,43,71,35984.31863864568,35984.31863864568,0.0
187.0,187,0,3,42,72,36120.97984476445,36120.97984476445,0.0
188.0,188,0,3,42,72,36289.729457395195,36289.729457395195,0.0
189.0,189,0,3,42,72,36444.76104416246,36444.76104416246,0.0
190.0,190,0,3,41,72,36626.162704808296,36626.162704808296,0.0
191.0,191,0,3,40,72,36809.51933183502,36809.51933183502,0.0
192.0,192,0,3,40,72,36968.91598793717,36968.91598793717,0.0
193.0,193,0,3,38,72,37154.591253455226,37154.591253455226,0.0
194.0,194,0,3,37,72,37321.132402999305,37321.132402999305,0.0
195.0,195,0,3,37,72,37517.11616413468,37517.11616413468,0.0
196.0,196,0,3,37,72,37693.42096593064,37693.42096593064,0.0
197.0,197,0,3,37,72,37845.73420949657,37845.73420949657,0.0
198.0,198,0,3,37,72,37989.07721869823,37989.07721869823,0.0
199.0,199,0,3,37,72,38132.82927020376,38132.82927020376,0.0
200.0,200,0,3,36,72,38282.14204813042,38282.14204813042,0.0
201.0,201,0,3,36,72,38418.684589059005,38418.684589059005,0.0
202.0,202,0,3,35,72,38535.7173289588,38535.7173289588,0.0
203.0,203,0,3,35,72,38650.55598978576,38650.55598978576,0.0
204.0,204,0,3,33,72,38740.081065014216,38740.081065014216,0.0
205.0,205,0,3,33,72,38829.215082526876,38829.215082526876,0.0
206.0,206,0,3,33,72,38953.72120868747,38953.72120868747,0.0
207.0,207,0,3,33,72,39089.55613487521,39089.55613487521,0.0
208.0,208,0,3,31,72,39245.55865453629,39245.55865453629,0.0
209.0,209,0,3,31,72,39400.015331913855,39400.015331913855,0.0
210.0,210,0,3,30,72,39547.03062584538,39547.03062584538,0.0
211.0,211,0,3,30,72,39674.56191876379,39674.56191876379,0.0
212.0,212,0,3,30,72,39805.20960828168,39805.20960828168,0.0
213.0,213,0,3,30,72,39934.88594662799,39934.88594662799,0.0
214.0,214,0,3,30,72,40079.64427631465,40079.64427631465,0.0
215.0,215,0,3,29,72,40218.55408316621,40218.55408316621,0.0
216.0,216,0,3,25,72,40333.52785338865,40333.52785338865,0.0
217.0,217,0,3,23,72,40429.96005405316,40429.96005405316,0.0
218.0,218,0,3,23,72,40513.46992393377,40513.46992393377,0.0
219.0,219,0,3,22,73,40607.327065620215,40607.327065620215,0.0
220.0,220,0,3,22,73,40662.35384254868,40662.35384254868,0.0
221.0,221,0,3,22,73,40730.30428982749,40730.30428982749,0.0
222.0,222,0,3,22,73,40781.43142707639,40781.43142707639,0.0
223.0,223,0,3,22,73,40850.258162436185,40850.258162436185,0.0
224.0,224,0,3,22,73,40910.385818002775,40910.385818002775,0.0
225.0,225,0,3,22,73,41000.3532487482,41000.3532487482,0.0
226.0,226,0,3,22,74,41094.22774112617,41094.22774112617,0.0
227.0,227,0,3,22,74,41180.28965181422,41180.28965181422,0.0
228.0,228,0,2,22,75,41243.189266815956,41243.189266815956,0.0
229.0,229,0,2,20,75,41310.30518918586,41310.30518918586,0.0
230.0,230,0,2,20,75,41369.617151647806,41369.617151647806,0.0
231.0,231,0,2,20,75,41438.80412554842,41438.80412554842,0.0
232.0,232,0,2,19,75,41500.76824937802,41500.76824937802,0.0
233.0,233,0,2,18,75,41567.84248298377,41567.84248298377,0.0
234.0,234,0,2,17,75,41626.54214932352,41626.54214932352,0.0
235.0,235,0,2,17,75,41703.62969650818,41703.62969650818,0.0
236.0,236,0,2,17,76,41750.1309126429,41750.1309126429,0.0
237.0,237,0,2,16,76,41789.66132703814,41789.66132703814,0.0
238.0,238,0,2,16,76,41827.718264076335,41827.718264076335,0.0
239.0,239,0,2,15,76,41871.41230829268,41871.41230829268,0.0
240.0,240,0,1,14,76,41916.80188224729,41916.80188224729,0.0
241.0,241,0,1,13,76,41948.65204370324,41948.65204370324,0.0
242.0,242,0,1,11,76,41978.81698038365,41978.81698038365,0.0
243.0,243,0,1,11,76,42000.10239383639,42000.10239383639,0.0
244.0,244,0,1,11,76,42026.49321754155,42026.49321754155,0.0
245.0,245,0,1,11,77,42049.87550722266,42049.87550722266,0.0
246.0,246,0,1,11,77,42084.10164307445,42084.10164307445,0.0
247.0,247,0,1,11,77,42120.236364918506,42120.236364918506,0.0
248.0,248,0,1,11,77,42149.00001425376,42149.00001425376,0.0
249.0,249,0,1,11,77,42181.0849984325,42181.0849984325,0.0
250.0,250,0,1,11,77,42204.18081139866,42204.18081139866,0.0
251.0,251,0,1,11,77,42234.44885163326,42234.44885163326,0.0
252.0,252,0,1,10,77,42258.19124672755,42258.19124672755,0.0
253.0,253,0,1,10,77,42281.718148745094,42281.718148745094,0.0
254.0,254,0,1,10,77,42310.919666647256,42310.919666647256,0.0
255.0,255,0,1,10,77,42333.59905292409,42333.59905292409,0.0
256.0,256,0,1,10,77,42358.32356895124,42358.32356895124,0.0
257.0,257,0,1,10,77,42380.10769883474,42380.10769883474,0.0
258.0,258,0,1,10,77,42403.26701984585,42403.26701984585,0.0
259.0,259,0,1,10,77,42418.956991680636,42418.956991680636,0.0
260.0,260,0,1,10,77,42442.95686246706,42442.95686246706,0.0
261.0,261,0,1,10,77,42466.13650457373,42466.13650457373,0.0
262.0,262,0,1,10,77,42488.56467836714,42488.56467836714,0.0
263.0,263,0,1,10,77,42516.52930081331,42516.52930081331,0.0
264.0,264,0,1,10,77,42539.08197994709,42539.08197994709,0.0
265.0,265,0,1,10,77,42563.21564514372,42563.21564514372,0.0
266.0,266,0,1,10,77,42588.28225954779,42588.28225954779,0.0
267.0,267,0,1,10,77,42608.97034172195,42608.97034172195,0.0
268.0,268,0,1,10,77,42624.71867505529,42624.71867505529,0.0
269.0,269,0,1,10,77,42652.97449047741,42652.97449047741,0.0
270.0,270,0,1,10,78,42676.34579219859,42676.34579219859,0.0
271.0,271,0,1,10,78,42707.68535312163,42707.68535312163,0.0
272.0,272,0,1,10,78,42736.06985942525,42736.06985942525,0.0
273.0,273,0,1,10,78,42780.79149023478,42780.79149023478,0.0
274.0,274,0,1,10,78,42817.46874144809,42817.46874144809,0.0
275.0,275,0,1,10,78,42868.505059151415,42868.505059151415,0.0
276.0,276,0,1,10,78,42919.3611203024,42919.3611203024,0.0
277.0,277,0,1,10,78,42972.74377219882,42972.74377219882,0.0
278.0,278,0,1,10,78,43028.90486699591,43028.90486699591,0.0
279.0,279,0,1,9,78,43075.124394900646,43075.124394900646,0.0
280.0,280,0,1,9,78,43122.50338374979,43122.50338374979,0.0
281.0,281,0,1,9,78,43154.69915644014,43154.69915644014,0.0
282.0,282,0,1,9,78,43183.60209336482,43183.60209336482,0.0
283.0,283,0,1,9,78,43215.367025541746,43215.367025541746,0.0
284.0,284,0,1,9,78,43239.495737471785,43239.495737471785,0.0
285.0,285,0,1,9,78,43287.14852687402,43287.14852687402,0.0
286.0,286,0,1,8,78,43312.5351555648,43312.5351555648,0.0
287.0,287,0,1,8,78,43339.42767330044,43339.42767330044,0.0
288.0,288,0,1,7,78,43362.31775498092,43362.31775498092,0.0
289.0,289,0,1,7,78,43382.78070927149,43382.78070927149,0.0
290.0,290,0,1,7,78,43396.58073551278,43396.58073551278,0.0
291.0,291,0,1,7,78,43407.21717862208,43407.21717862208,0.0
292.0,292,0,1,7,78,43416.72801467695,43416.72801467695,0.0
293.0,293,0,1,7,78,43423.25662821465,43423.25662821465,0.0
294.0,294,0,1,7,78,43439.53479086752,43439.53479086752,0.0
295.0,295,0,1,7,78,43446.42242420188,43446.42242420188,0.0
296.0,296,0,1,7,78,43463.190123241955,43463.190123241955,0.0
297.0,297,0,1,7,78,43491.089314841476,43491.089314841476,0.0
298.0,298,0,1,7,78,43525.7223937628,43525.7223937628,0.0
299.0,299,0,1,7,78,43562.549370250556,43562.549370250556,0.0
300.0,300,0,1,6,78,43590.929631999505,43590.929631999505,0.0
