time,gasoline_co2,av_co2,total_gasoline,total_av,gasoline_vehicles,av_vehicles,total_distance
33.0,50.14315177090131,0.0,1562.7412942507788,0.0,16,2,181.33272937938926
34.0,54.72910464262208,0.0,1617.470398893401,0.0,16,2,179.144469946337
35.0,68.01347164867823,0.0,1685.483870542079,0.0,16,2,181.92376891883276
36.0,94.34484468974213,0.0,1779.8287152318212,0.0,16,2,193.16599004545384
37.0,96.6741109690912,0.0,1876.5028262009123,0.0,16,2,201.65204089613556
38.0,76.59693664614788,0.0,1953.0997628470602,0.0,16,2,205.48698424983706
39.0,99.06536969619076,0.0,2052.165132543251,0.0,16,2,218.01156289446263
40.0,65.33055314634112,0.0,2117.495685689592,0.0,16,2,220.6146412611321
41.0,83.58705358980545,0.0,2201.082739279397,0.0,16,2,227.50330745888385
42.0,36.81593876522368,0.0,2237.8986780446207,0.0,16,2,213.34924372180745
43.0,64.69605696144733,0.0,2302.5947350060683,0.0,16,2,213.543290204482
44.0,78.37227073446849,0.0,2380.967005740537,0.0,16,2,227.03451177279445
45.0,70.84597614653893,0.0,2451.8129818870757,0.0,16,2,234.0221702548979
46.0,64.54090707550046,0.0,2516.353888962576,0.0,16,2,238.08152986320206
47.0,56.03491815788163,0.0,2572.388807120458,0.0,16,2,228.5049852385511
48.0,52.88824576781671,0.0,2625.2770528882747,0.0,16,2,221.333301249352
49.0,47.15214376212847,0.0,2672.4291966504034,0.0,16,1,195.50769448262017
50.0,46.370277225414256,0.0,2718.7994738758175,0.0,15,1,175.4237881576054
51.0,57.75446061390422,0.0,2776.5539344897215,0.0,15,1,168.5273510234385
52.0,71.49461921700988,0.0,2848.0485537067316,0.0,15,1,165.65973198416202
53.0,64.32596877340158,0.0,2912.3745224801332,0.0,15,1,163.5156159304586
54.0,66.05172620090347,0.0,2978.4262486810367,0.0,15,1,165.27654671903215
55.0,49.40286423295536,0.0,3027.829112913992,0.0,15,1,161.4425875552131
56.0,56.96420099649955,0.0,3084.7933139104916,0.0,15,1,166.1920950286439
57.0,55.46682376365705,0.0,3140.2601376741486,0.0,14,1,161.60197063229973
58.0,48.73841610856028,0.0,3188.9985537827088,0.0,14,1,159.54939415969076
59.0,58.95895666776531,0.0,3247.9575104504743,0.0,14,1,161.12053315300545
60.0,70.45921769878275,0.0,3318.416728149257,0.0,14,1,164.22188756983678
61.0,68.33475416722092,0.0,3386.751482316478,0.0,14,1,161.69055148158904
62.0,71.25385056271018,0.0,3458.0053328791882,0.0,14,1,159.86300826985484
63.0,79.11414071589732,0.0,3537.1194735950858,0.0,14,1,161.66688540787422
64.0,96.862494941615,0.0,3633.9819685367006,0.0,14,1,169.88606905591342
65.0,110.48719139304009,0.0,3744.4691599297407,0.0,14,1,177.92920201929857
66.0,41.792706006925876,0.0,3786.2618659366667,0.0,13,1,161.7638478977822
67.0,57.60191928847253,0.0,3843.863785225139,0.0,13,1,158.00036623466346
68.0,46.71107092132239,0.0,3890.5748561464616,0.0,13,1,152.4026261182563
69.0,38.527635732977814,0.0,3929.102491879439,0.0,13,1,141.25846273050948
70.0,28.5642783418927,0.0,3957.6667702213317,0.0,13,1,126.46206650801014
71.0,18.52404654433581,0.0,3976.1908167656675,0.0,13,1,108.00407807810048
72.0,24.060451900264365,0.0,4000.251268665932,0.0,12,1,80.87902718640599
73.0,18.192501972148833,0.0,4018.443770638081,0.0,12,1,63.254895025352624
74.0,21.921223318599733,0.0,4040.364993956681,0.0,12,1,52.80502329940769
75.0,22.704305436866367,0.0,4063.069299393547,0.0,12,1,43.29034516978782
76.0,31.324223306502137,0.0,4094.3935227000493,0.0,12,1,41.127742611707625
77.0,35.06681731269289,0.0,4129.460340012743,0.0,12,1,38.78893208910137
78.0,38.67229735893966,0.0,4168.132637371682,0.0,12,1,38.277883643845946
79.0,23.610328889721757,0.0,4191.742966261404,0.0,12,1,36.0310787766283
80.0,29.257490854902493,0.0,4221.000457116306,0.0,12,1,35.89170418794356
81.0,32.744014700181694,0.0,4253.744471816488,0.0,12,1,36.64134370938358
82.0,25.80719045289732,0.0,4279.551662269385,0.0,12,1,34.397431956503326
83.0,26.155166972006505,0.0,4305.7068292413915,0.0,12,1,30.223780240007333
84.0,28.324387082164915,0.0,4334.031216323557,0.0,12,1,27.11000673662578
85.0,29.31681243969853,0.0,4363.348028763256,0.0,12,1,26.295126482361074
86.0,26.315224005340237,0.0,4389.663252768596,0.0,12,1,24.97357769470689
87.0,26.139420508113535,0.0,4415.802673276709,0.0,11,1,21.55347191374955
88.0,30.06207404050883,0.0,4445.864747317218,0.0,11,1,22.261065562187895
89.0,28.8239449342012,0.0,4474.688692251419,0.0,11,1,22.59496974919663
90.0,27.979050265390857,0.0,4502.667742516809,0.0,11,1,22.862562330884124
91.0,27.976432853138398,0.0,4530.644175369947,0.0,11,1,26.967593384815583
92.0,31.750122066491443,0.0,4562.394297436439,0.0,11,1,34.151876639815185
93.0,36.86578837943639,0.0,4599.260085815876,0.0,11,1,41.150391530815554
94.0,39.834801534127905,0.0,4639.094887350004,0.0,11,1,50.07314305310037
95.0,41.19187342563846,0.0,4680.2867607756425,0.0,11,1,57.32598767784495
96.0,45.442442699713496,0.0,4725.729203475356,0.0,11,1,64.23941719542121
97.0,36.68984678952919,0.0,4762.419050264885,0.0,11,1,68.392948205711
98.0,45.45017806794839,0.0,4807.869228332834,0.0,11,1,71.81921516559682
99.0,54.11863327073972,0.0,4861.987861603573,0.0,11,1,77.96679927794607
100.0,59.29633044156799,0.0,4921.284192045141,0.0,11,1,88.54184109037807
101.0,59.248061041483105,0.0,4980.532253086624,0.0,11,1,99.06647715311658
102.0,62.48953751859092,0.0,5043.021790605215,0.0,11,1,110.3004855177546
103.0,75.12037391210826,0.0,5118.142164517323,0.0,11,1,124.86920176675393
104.0,82.22730018740094,0.0,5200.369464704724,0.0,11,1,139.37150979178824
105.0,89.85547390258552,0.0,5290.22493860731,0.0,11,1,155.67694396889306
106.0,98.00625111806173,0.0,5388.231189725371,0.0,11,1,172.55794572858807
107.0,78.41903067601869,0.0,5466.65022040139,0.0,11,1,185.01448284512188
108.0,51.13863966483905,0.0,5517.788860066228,0.0,11,1,192.01851228599764
109.0,37.18003509469382,0.0,5554.968895160922,0.0,11,1,194.0403324578276
110.0,43.089993360379616,0.0,5598.058888521302,0.0,11,1,196.9203939873885
111.0,41.28839430599163,0.0,5639.347282827293,0.0,11,1,197.9553202838038
112.0,49.90395421854819,0.0,5689.251237045842,0.0,11,1,199.41386208752886
113.0,48.84875344858068,0.0,5738.099990494422,0.0,11,1,202.35268344088166
114.0,36.354778895039935,0.0,5774.454769389462,0.0,11,1,198.59379254720272
115.0,73.09465345289027,0.0,5847.549422842352,0.0,11,1,202.01371324405633
116.0,45.900057416497035,0.0,5893.44948025885,0.0,11,1,197.8973344111321
117.0,62.476574783657185,0.0,5955.926055042507,0.0,11,1,201.20654066079538
118.0,46.968036779649736,0.0,6002.894091822157,0.0,11,1,199.5063420906387
119.0,29.770145324294184,0.0,6032.664237146451,0.0,11,1,194.4245445944859
120.0,45.79570146103598,0.0,6078.459938607487,0.0,11,1,192.7149175437185
121.0,39.7658370482715,0.0,6118.225775655758,0.0,11,1,187.91918577369174
122.0,35.05179646954022,0.0,6153.277572125298,0.0,11,1,184.9007804536879
123.0,42.914402855928174,0.0,6196.191974981227,0.0,11,1,177.32529931075595
124.0,32.67489470096926,0.0,6228.866869682196,0.0,11,1,166.68194499120702
125.0,42.244077555298084,0.0,6271.110947237494,0.0,11,1,160.67922609477782
126.0,46.54498222653929,0.0,6317.655929464033,0.0,11,1,158.00227858245742
127.0,41.42278976502838,0.0,6359.078719229061,0.0,11,1,152.34517668636636
128.0,53.79211376070544,0.0,6412.870832989766,0.0,10,1,145.21605354524067
129.0,43.01059877085119,0.0,6455.8814317606175,0.0,10,1,152.40850903367175
130.0,38.111455255498996,0.0,6493.992887016117,0.0,10,1,159.24486735994947
131.0,34.779969962605094,0.0,6528.772856978721,0.0,10,1,164.72424022490725
132.0,39.125120273122604,0.0,6567.897977251844,0.0,10,0,154.52040325802847
133.0,31.360398570972816,0.0,6599.258375822817,0.0,10,0,150.16023121705007
134.0,24.0679699524182,0.0,6623.326345775235,0.0,10,0,143.66072717945002
135.0,9.733674386560129,0.0,6633.0600201617945,0.0,9,0,111.63970832141098
136.0,21.012347352808696,0.0,6654.072367514603,0.0,9,0,97.70559892682056
137.0,6.90348309638315,0.0,6660.975850610986,0.0,8,0,74.42638962047286
138.0,12.34244785612951,0.0,6673.318298467115,0.0,8,0,69.37716721652814
139.0,13.23187736593674,0.0,6686.550175833052,0.0,8,0,68.13594405524996
140.0,24.824889193791527,0.0,6711.375065026844,0.0,8,0,70.94934957199544
141.0,31.003355431307394,0.0,6742.378420458152,0.0,8,0,78.59493180557435
142.0,31.66094939021314,0.0,6774.039369848365,0.0,8,0,84.09518717977248
143.0,19.688162578402306,0.0,6793.7275324267675,0.0,8,0,81.4908601922021
144.0,33.21726840785876,0.0,6826.944800834626,0.0,8,0,84.03604676147353
145.0,36.82775315372651,0.0,6863.772553988353,0.0,8,0,89.6444612749283
146.0,50.92898459052889,0.0,6914.701538578882,0.0,8,0,98.41966102152493
147.0,34.220465643751965,0.0,6948.922004222633,0.0,7,0,86.47621134493383
148.0,47.689939172447275,0.0,6996.611943395081,0.0,7,0,95.32367489885945
149.0,26.160116681506686,0.0,7022.772060076588,0.0,6,0,78.85807147945644
150.0,7.6557264412170065,0.0,7030.427786517805,0.0,5,0,68.68848246930477
151.0,14.996633466260246,0.0,7045.424419984065,0.0,5,0,69.45026657998872
152.0,4.829405660192345,0.0,7050.253825644258,0.0,5,0,63.94838069212963
153.0,15.019031943297954,0.0,7065.272857587555,0.0,5,0,63.383361126634895
154.0,10.967248723291677,0.0,7076.240106310847,0.0,5,0,60.99792799685629
155.0,13.875723868362709,0.0,7090.11583017921,0.0,5,0,61.6227335068771
156.0,13.47171743782535,0.0,7103.587547617036,0.0,4,0,49.64768558477998
157.0,5.872381791770929,0.0,7109.459929408807,0.0,4,0,45.54659900507697
158.0,4.928147218527752,0.0,7114.388076627334,0.0,4,0,39.07636087740113
159.0,11.346221003807234,0.0,7125.734297631141,0.0,4,0,37.62114900982495
160.0,7.444764650955097,0.0,7133.179062282096,0.0,4,0,37.539679454346405
161.0,15.855181573238468,0.0,7149.034243855334,0.0,4,0,41.15639441987522
162.0,15.38271377291046,0.0,7164.416957628245,0.0,3,0,37.3414638328953
163.0,6.4937117606725545,0.0,7170.910669388917,0.0,3,0,38.204938966280814
164.0,12.183938233027096,0.0,7183.094607621944,0.0,3,0,39.94636582880098
165.0,12.418899703597873,0.0,7195.513507325542,0.0,3,0,41.88368223080575
166.0,3.3577053250216484,0.0,7198.871212650564,0.0,3,0,40.3791988161083
167.0,11.303740145681665,0.0,7210.174952796246,0.0,3,0,41.66061391757499
168.0,6.89729452745172,0.0,7217.072247323697,0.0,3,0,41.133336194410695
169.0,4.967487530308457,0.0,7222.0397348540055,0.0,3,0,40.649448916168666
170.0,8.11002594875617,0.0,7230.149760802761,0.0,3,0,41.09415041130666
171.0,9.7864236062574,0.0,7239.936184409019,0.0,3,0,41.834954767619976
172.0,3.903975748754397,0.0,7243.840160157773,0.0,3,0,40.930413110313715
173.0,2.8961165893758753,0.0,7246.7362767471495,0.0,3,0,40.393359788825514
174.0,6.931371667760099,0.0,7253.667648414909,0.0,3,0,40.31095492177807
175.0,10.88113271350175,0.0,7264.548781128411,0.0,3,0,41.17080724992954
176.0,4.6351202000235565,0.0,7269.183901328434,0.0,3,0,40.50246189191636
177.0,9.136490321777043,0.0,7278.320391650212,0.0,3,0,41.33727117581365
178.0,0.0,0.0,7278.320391650212,0.0,3,0,36.093541640627606
179.0,1.5962095635359952,0.0,7279.9166012137475,0.0,3,0,26.964449924884768
180.0,2.5151466470258366,0.0,7282.431747860774,0.0,3,0,19.850203974785828
181.0,4.614804511592549,0.0,7287.046552372366,0.0,3,0,18.650079736319242
182.0,11.983011267973833,0.0,7299.02956364034,0.0,3,0,21.34878883566322
183.0,8.950042470937152,0.0,7307.979606111277,0.0,3,0,23.263214547858446
184.0,13.866958207824068,0.0,7321.8465643191,0.0,3,0,27.05338133796664
185.0,7.285402367697685,0.0,7329.131966686798,0.0,3,0,28.455435789132537
186.0,14.539900855034391,0.0,7343.671867541832,0.0,3,0,31.657901074586484
187.0,10.828940176353203,0.0,7354.500807718186,0.0,3,0,33.51745638273475
188.0,11.850760970168615,0.0,7366.351568688354,0.0,3,0,35.287473208236555
189.0,16.564402151962554,0.0,7382.915970840317,0.0,3,0,38.07616107285772
190.0,17.730795100728503,0.0,7400.6467659410455,0.0,3,0,40.4996662786352
191.0,17.31110447028357,0.0,7417.957870411329,0.0,3,0,42.22518588098862
192.0,3.069301900839275,0.0,7421.027172312169,0.0,3,0,41.333534073053634
193.0,6.972346622897191,0.0,7427.999518935066,0.0,3,0,41.55887008087408
194.0,7.852653219008085,0.0,7435.852172154074,0.0,3,0,41.86282422909677
195.0,4.004033556976503,0.0,7439.85620571105,0.0,3,0,41.09807050625492
196.0,4.258179223140404,0.0,7444.114384934191,0.0,2,0,22.58927161572707
197.0,5.186742926980943,0.0,7449.301127861171,0.0,2,0,22.885793238996726
198.0,3.176950430446415,0.0,7452.478078291618,0.0,2,0,22.151114201524493
199.0,6.5113070021259905,0.0,7458.989385293744,0.0,2,0,22.938051351394705
200.0,4.906825903714952,0.0,7463.896211197459,0.0,2,0,22.963377471689334
201.0,4.561846439887705,0.0,7468.458057637346,0.0,2,0,23.46779277401717
202.0,0.0,0.0,7468.458057637346,0.0,2,0,22.84263012812213
203.0,1.6190330599058895,0.0,7470.077090697252,0.0,2,0,21.826352444758836
204.0,9.328858206912788,0.0,7479.405948904165,0.0,2,0,23.473591811561224
205.0,1.7270826038659526,0.0,7481.13303150803,0.0,2,0,22.785920276657876
206.0,5.396976632560353,0.0,7486.53000814059,0.0,2,0,23.154589888036448
207.0,4.742531703927712,0.0,7491.272539844518,0.0,2,0,23.22307925420088
208.0,0.0,0.0,7491.272539844518,0.0,2,0,21.549672097109458
209.0,9.558952687963588,0.0,7500.831492532482,0.0,2,0,23.164705187270616
210.0,0.0,0.0,7500.831492532482,0.0,2,0,21.39103107887992
211.0,6.531619177800762,0.0,7507.363111710283,0.0,2,0,22.16246879580637
212.0,3.2354404694577754,0.0,7510.598552179741,0.0,2,0,22.171881291225752
213.0,2.3174147276818937,0.0,7512.915966907423,0.0,2,0,21.63432005814017
214.0,7.193736105404158,0.0,7520.109703012828,0.0,2,0,22.62096324584187
215.0,6.173963185400008,0.0,7526.283666198227,0.0,2,0,23.120088819695837
216.0,2.707886148278284,0.0,7528.991552346506,0.0,2,0,22.424084093912704
217.0,4.862507841125105,0.0,7533.854060187631,0.0,2,0,22.593971589791785
218.0,4.0113653776970795,0.0,7537.865425565328,0.0,2,0,22.698457445811677
219.0,4.083085936947146,0.0,7541.948511502275,0.0,2,0,22.639103031882286
220.0,5.956698264767933,0.0,7547.905209767043,0.0,2,0,23.132866992011863
221.0,3.860709087018233,0.0,7551.765918854061,0.0,2,0,23.391083590246005
222.0,0.0,0.0,7551.765918854061,0.0,2,0,22.604113110482892
223.0,1.5705103575713724,0.0,7553.336429211632,0.0,2,0,21.860617092905763
224.0,3.358453014971389,0.0,7556.694882226603,0.0,2,0,21.529868118606707
225.0,6.958430937808123,0.0,7563.653313164411,0.0,2,0,22.44190257138313
226.0,4.360290630562827,0.0,7568.013603794974,0.0,2,0,22.473388294458587
227.0,6.84488627265398,0.0,7574.858490067628,0.0,2,0,23.27254393166137
228.0,3.7382379114288007,0.0,7578.596727979057,0.0,2,0,23.076380510700133
229.0,1.5260511992258257,0.0,7580.122779178282,0.0,2,0,22.197530814029477
230.0,3.5384029085910513,0.0,7583.661182086873,0.0,2,0,22.346883115337427
231.0,2.125911693305521,0.0,7585.787093780178,0.0,2,0,21.765587660532642
232.0,7.460044042958518,0.0,7593.247137823137,0.0,2,0,22.824147868018795
233.0,4.525966875552424,0.0,7597.773104698689,0.0,2,0,22.805993522170198
234.0,6.297752679714357,0.0,7604.070857378403,0.0,2,0,23.518536616421503
235.0,2.1576463192749564,0.0,7606.228503697678,0.0,2,0,22.694454269788427
236.0,2.879391465144065,0.0,7609.107895162822,0.0,2,0,22.455495607761865
237.0,6.375002766843972,0.0,7615.482897929666,0.0,2,0,23.04670570867808
238.0,3.9388249858014275,0.0,7619.421722915467,0.0,2,0,23.294438902383867
239.0,0.0,0.0,7619.421722915467,0.0,2,0,22.054379613513326
240.0,4.257892913678457,0.0,7623.679615829145,0.0,2,0,22.062171368279692
241.0,5.314682863167187,0.0,7628.994298692312,0.0,2,0,22.344000834787465
242.0,4.215601917892601,0.0,7633.209900610205,0.0,2,0,22.805443009899193
243.0,4.102604299373488,0.0,7637.312504909579,0.0,2,0,22.714841856483567
244.0,4.924064271806717,0.0,7642.236569181386,0.0,2,0,22.898392144639246
245.0,2.8917488126709205,0.0,7645.1283179940565,0.0,2,0,22.78276151956731
246.0,2.727334760426553,0.0,7647.855652754483,0.0,2,0,22.23268207104617
247.0,4.694860147412174,0.0,7652.550512901896,0.0,2,0,22.77612048452926
248.0,0.0,0.0,7652.550512901896,0.0,2,0,22.101272674652016
249.0,6.815958709129314,0.0,7659.366471611025,0.0,2,0,22.877587549274054
250.0,1.5748803857978197,0.0,7660.941351996823,0.0,2,0,22.316487865687545
251.0,4.999239501964919,0.0,7665.940591498788,0.0,2,0,22.583461556399442
252.0,3.3499971425947415,0.0,7669.290588641383,0.0,2,0,22.569165165631297
253.0,6.093967807277006,0.0,7675.38455644866,0.0,2,0,23.20584655967747
254.0,1.6100990509278836,0.0,7676.994655499588,0.0,2,0,22.46470065035598
255.0,4.423064944099994,0.0,7681.417720443687,0.0,2,0,22.51458368310911
256.0,4.230871641264745,0.0,7685.648592084952,0.0,2,0,22.47753293668126
257.0,5.886740757302669,0.0,7691.535332842254,0.0,2,0,22.885912440370035
258.0,4.127108037323551,0.0,7695.662440879578,0.0,2,0,23.030326495927028
259.0,2.7973551138864856,0.0,7698.4597959934645,0.0,2,0,22.756430528850494
260.0,3.1647538052941804,0.0,7701.624549798758,0.0,2,0,22.478995315849048
261.0,4.327412782172193,0.0,7705.951962580931,0.0,2,0,22.484058688839163
262.0,4.4247476765713545,0.0,7710.376710257502,0.0,2,0,22.47528838287314
263.0,0.0,0.0,7710.376710257502,0.0,2,0,21.754487473496432
264.0,6.453297613330685,0.0,7716.830007870833,0.0,2,0,22.38132126562038
265.0,4.754400063229394,0.0,7721.584407934062,0.0,2,0,22.4924037980402
266.0,4.554814767784978,0.0,7726.139222701847,0.0,2,0,23.014040544887273
267.0,1.9963192645906538,0.0,7728.135541966438,0.0,2,0,22.406087815154038
268.0,1.8191251127600672,0.0,7729.954667079198,0.0,2,0,17.787669068991832
269.0,5.734829040008683,0.0,7735.6894961192065,0.0,2,0,14.341242257806165
270.0,2.5517040570909417,0.0,7738.241200176298,0.0,2,0,12.536160272608056
271.0,3.2086894465266793,0.0,7741.449889622824,0.0,2,0,13.561904599300131
272.0,8.683995612188834,0.0,7750.133885235013,0.0,2,0,16.544449167597584
273.0,9.261619896249238,0.0,7759.395505131262,0.0,2,0,19.056353768582003
274.0,5.6532837373150056,0.0,7765.0487888685775,0.0,2,0,20.23668438111573
275.0,11.623398141255212,0.0,7776.672187009833,0.0,2,0,22.850109974706093
276.0,4.066756192817178,0.0,7780.73894320265,0.0,2,0,22.78792481806801
277.0,5.777821384796862,0.0,7786.516764587447,0.0,2,0,23.27064911169206
278.0,0.0,0.0,7786.516764587447,0.0,2,0,22.06691795231515
279.0,8.670680650828093,0.0,7795.187445238275,0.0,2,0,23.468137565699607
280.0,0.0,0.0,7795.187445238275,0.0,2,0,21.735193107651746
281.0,4.476054516912152,0.0,7799.663499755187,0.0,2,0,21.800129633631755
282.0,5.944338489921087,0.0,7805.607838245109,0.0,2,0,22.39374184804243
283.0,8.707824398608683,0.0,7814.315662643718,0.0,2,0,23.735368771876406
284.0,0.0,0.0,7814.315662643718,0.0,2,0,22.05847609997933
285.0,7.519074660093036,0.0,7821.8347373038105,0.0,2,0,23.131777545578977
286.0,3.9621503070136024,0.0,7825.796887610824,0.0,2,0,22.99003792910577
287.0,0.0,0.0,7825.796887610824,0.0,2,0,21.577014934110654
288.0,8.1829355673324,0.0,7833.979823178157,0.0,2,0,22.77181479332709
289.0,4.609460301583742,0.0,7838.5892834797405,0.0,2,0,22.883896547860665
290.0,6.984774724110627,0.0,7845.574058203852,0.0,2,0,23.767156399625552
291.0,0.0,0.0,7845.574058203852,0.0,2,0,22.294303853276382
292.0,5.579674955129287,0.0,7851.153733158981,0.0,2,0,22.754664323900094
293.0,0.0,0.0,7851.153733158981,0.0,2,0,19.99346112215351
294.0,5.533701727382489,0.0,7856.687434886363,0.0,2,0,16.47833936465829
295.0,0.0,0.0,7856.687434886363,0.0,2,0,14.453899909368872
296.0,6.79044546735304,0.0,7863.4778803537165,0.0,2,0,15.723969157644703
297.0,5.415669955780706,0.0,7868.893550309497,0.0,2,0,16.873090541804366
298.0,8.507303064903882,0.0,7877.400853374401,0.0,2,0,18.93030857520566
299.0,7.806139434018096,0.0,7885.206992808419,0.0,2,0,20.502512623136088
300.0,8.262719305900948,0.0,7893.46971211432,0.0,2,0,22.142413523047388
