time,gasoline_co2,av_co2,total_gasoline,total_av,gasoline_vehicles,av_vehicles,total_distance
33.0,97.09914819462993,0.0,2082.236523335752,0.0,26,4,278.6707422433465
34.0,97.8199432383664,0.0,2180.056466574118,0.0,28,4,291.2279880276943
35.0,131.6941261023074,0.0,2311.7505926764256,0.0,29,4,311.6223854676571
36.0,126.08046796138909,0.0,2437.8310606378145,0.0,30,4,322.50858511020857
37.0,131.02575950464296,0.0,2568.8568201424573,0.0,31,4,331.7774797886964
38.0,149.36676038318322,0.0,2718.2235805256405,0.0,32,4,338.7943930119993
39.0,148.51982669323687,0.0,2866.7434072188776,0.0,33,4,358.31151939949063
40.0,140.65488203435422,0.0,3007.3982892532317,0.0,34,4,365.1151275229018
41.0,146.95534899784585,0.0,3154.3536382510774,0.0,35,4,382.4715198855976
42.0,132.6708614563041,0.0,3287.0244997073814,0.0,36,4,395.19467271624956
43.0,133.10730123125953,0.0,3420.131800938641,0.0,37,4,405.3716940666987
44.0,159.74975736334756,0.0,3579.8815583019887,0.0,38,4,428.6833842348972
45.0,169.5272791923887,0.0,3749.408837494377,0.0,39,4,453.0818958982078
46.0,193.26924468850527,0.0,3942.6780821828825,0.0,40,4,467.99549340380634
47.0,152.17024654218355,0.0,4094.848328725066,0.0,40,4,472.94502577466193
48.0,135.95935237059516,0.0,4230.807681095661,0.0,39,5,452.73292695318804
49.0,173.90950100470863,0.0,4404.717182100369,0.0,40,5,463.5955161072276
50.0,160.15428887935747,0.0,4564.871470979727,0.0,42,5,463.6053721560444
51.0,190.25526252337968,0.0,4755.126733503106,0.0,41,5,460.86920559145125
52.0,172.30372524383284,0.0,4927.430458746939,0.0,41,5,456.532769853283
53.0,133.4530854295885,0.0,5060.883544176527,0.0,41,5,443.19922810992483
54.0,151.6103019849127,0.0,5212.493846161439,0.0,41,5,437.09813940334345
55.0,168.90384323062025,0.0,5381.39768939206,0.0,41,5,437.31227958937893
56.0,175.54377597008303,0.0,5556.9414653621425,0.0,41,5,452.53384146874515
57.0,170.92915246979652,0.0,5727.870617831939,0.0,40,5,454.5306913689914
58.0,176.93747548951657,0.0,5904.808093321455,0.0,39,5,454.61155515311407
59.0,184.41725632552073,0.0,6089.225349646976,0.0,39,5,470.45233555777736
60.0,197.80237206222503,0.0,6287.027721709201,0.0,39,4,471.13603705512196
61.0,186.7971558299414,0.0,6473.824877539142,0.0,39,4,480.16894945750636
62.0,154.78158264024628,0.0,6628.606460179389,0.0,39,4,470.6733802440477
63.0,153.5971645514765,0.0,6782.203624730865,0.0,39,4,451.003073670083
64.0,157.69040330120038,0.0,6939.894028032066,0.0,39,4,443.0270061065185
65.0,135.80084836002192,0.0,7075.694876392087,0.0,39,4,429.4667429214793
66.0,138.35188007213466,0.0,7214.046756464222,0.0,38,4,409.3883129371449
67.0,102.95409172017332,0.0,7317.000848184395,0.0,38,4,395.5900032000693
68.0,135.91171581281876,0.0,7452.9125639972135,0.0,38,4,395.70061259048674
69.0,125.50366847133483,0.0,7578.4162324685485,0.0,38,4,390.69196883208974
70.0,150.562554502956,0.0,7728.978786971505,0.0,38,4,386.9444497517794
71.0,105.5354476477229,0.0,7834.514234619228,0.0,37,4,366.26392508660985
72.0,106.45418829952175,0.0,7940.96842291875,0.0,36,4,336.861055167135
73.0,119.03300342315025,0.0,8060.0014263419,0.0,36,4,322.27437956626136
74.0,101.71033720982868,0.0,8161.711763551729,0.0,36,4,302.6694749427299
75.0,98.85832543281543,0.0,8260.570088984545,0.0,35,4,264.27447392898426
76.0,98.20656392301066,0.0,8358.776652907556,0.0,35,4,248.2477272198386
77.0,112.34820617797654,0.0,8471.124859085532,0.0,35,4,233.93243374665366
78.0,107.3441631293795,0.0,8578.469022214911,0.0,35,4,225.21449982818316
79.0,107.72335932618186,0.0,8686.192381541094,0.0,35,4,228.31862089923536
80.0,123.77559609423051,0.0,8809.967977635324,0.0,34,4,218.85415681159637
81.0,91.81174340437144,0.0,8901.779721039695,0.0,34,4,214.70055727497237
82.0,132.35821082654454,0.0,9034.137931866238,0.0,34,4,225.69529885550313
83.0,122.8739328159654,0.0,9157.011864682203,0.0,34,4,223.72278812686153
84.0,116.51039611455272,0.0,9273.522260796755,0.0,34,4,219.2244532459168
85.0,103.43672210673904,0.0,9376.958982903494,0.0,34,4,215.7304627872184
86.0,95.81530366525838,0.0,9472.774286568752,0.0,33,4,201.6212905778235
87.0,131.59712807750975,0.0,9604.371414646263,0.0,33,4,203.62081629496976
88.0,135.00152116400363,0.0,9739.372935810266,0.0,33,4,207.17741598138326
89.0,125.76973613975937,0.0,9865.142671950025,0.0,33,4,213.28199089333557
90.0,118.37192671172393,0.0,9983.514598661748,0.0,33,4,213.759392207005
91.0,101.89611105864377,0.0,10085.410709720392,0.0,33,4,216.35988400271611
92.0,110.1796768594209,0.0,10195.590386579814,0.0,33,4,225.19348205480603
93.0,106.12436819171423,0.0,10301.714754771529,0.0,33,4,236.6786955234266
94.0,100.22898034199426,0.0,10401.943735113522,0.0,33,4,254.6486424310553
95.0,108.67175981000946,0.0,10510.615494923532,0.0,33,4,271.1486637519054
96.0,99.7610841607456,0.0,10610.376579084277,0.0,33,4,285.3725719781634
97.0,125.8278686603603,0.0,10736.204447744638,0.0,33,4,307.5181857119438
98.0,117.47431469176057,0.0,10853.678762436399,0.0,33,4,322.44999315280285
99.0,138.26398514079227,0.0,10991.942747577192,0.0,33,4,344.1924501612517
100.0,150.10798314391303,0.0,11142.050730721105,0.0,33,4,365.41053236486187
101.0,152.09913475249152,0.0,11294.149865473597,0.0,33,4,380.1119326493789
102.0,157.37836111922877,0.0,11451.528226592825,0.0,33,4,392.18646211274404
103.0,153.99155480388052,0.0,11605.519781396706,0.0,33,4,429.2906171977805
104.0,143.0685357554609,0.0,11748.588317152167,0.0,32,4,419.891291005361
105.0,155.19997034398654,0.0,11903.788287496154,0.0,32,4,425.4923870820982
106.0,103.99069740181348,0.0,12007.778984897968,0.0,31,4,410.38179205944436
107.0,149.16061918130575,0.0,12156.939604079274,0.0,31,4,419.70026600459056
108.0,104.43437389367152,0.0,12261.373977972946,0.0,31,4,416.9000226370215
109.0,112.65083606132632,0.0,12374.024814034272,0.0,30,4,390.1729869715778
110.0,99.669585237409,0.0,12473.69439927168,0.0,30,4,383.8327676660316
111.0,142.6873250725349,0.0,12616.381724344215,0.0,30,4,390.5328262203604
112.0,152.37688704854114,0.0,12768.758611392757,0.0,30,4,406.41963873183823
113.0,170.0312972030116,0.0,12938.789908595769,0.0,30,4,426.61240980735
114.0,145.284557217163,0.0,13084.074465812932,0.0,30,4,439.6584736232369
115.0,113.77950747126175,0.0,13197.853973284193,0.0,30,4,438.8858250661691
116.0,155.39433962179928,0.0,13353.248312905993,0.0,30,4,443.9353519270456
117.0,149.51027510925127,0.0,13502.758588015244,0.0,30,4,458.64626571639593
118.0,121.1679892595973,0.0,13623.92657727484,0.0,29,4,451.78912101426965
119.0,143.19715175956867,0.0,13767.123729034409,0.0,29,4,465.4773595148222
120.0,110.53787136520536,0.0,13877.661600399615,0.0,29,4,462.1224236635443
121.0,143.18267728148294,0.0,14020.844277681099,0.0,29,4,454.030616096086
122.0,131.46690472979282,0.0,14152.311182410891,0.0,29,4,446.5303269748316
123.0,135.92572574281058,0.0,14288.236908153702,0.0,29,4,437.14109630621726
124.0,130.38346006508675,0.0,14418.620368218788,0.0,29,4,426.53740168858616
