time,step,vehicle_count,av_count,gasoline_count,total_stops,total_co2,gasoline_co2,av_co2
51.0,51,0,4,43,2,4459.602082974828,4459.602082974828,0.0
52.0,52,0,4,42,2,4638.332096504093,4638.332096504093,0.0
53.0,53,0,4,42,3,4811.30373741751,4811.30373741751,0.0
54.0,54,0,4,42,5,4966.298632994803,4966.298632994803,0.0
55.0,55,0,4,42,5,5133.252473276162,5133.252473276162,0.0
56.0,56,0,4,42,5,5273.911755916131,5273.911755916131,0.0
57.0,57,0,4,40,5,5462.58491034619,5462.58491034619,0.0
58.0,58,0,4,40,5,5622.332620428633,5622.332620428633,0.0
59.0,59,0,4,40,6,5797.971130852628,5797.971130852628,0.0
60.0,60,0,4,40,6,5986.712567899874,5986.712567899874,0.0
61.0,61,0,4,39,6,6141.707105282467,6141.707105282467,0.0
62.0,62,0,4,39,6,6283.039790955579,6283.039790955579,0.0
63.0,63,0,4,39,6,6423.114360022287,6423.114360022287,0.0
64.0,64,0,4,39,7,6575.6150928494935,6575.6150928494935,0.0
65.0,65,0,4,39,7,6715.018922155981,6715.018922155981,0.0
66.0,66,0,4,38,8,6859.595440723843,6859.595440723843,0.0
67.0,67,0,4,38,9,6986.573606401572,6986.573606401572,0.0
68.0,68,0,4,38,9,7151.716262905468,7151.716262905468,0.0
69.0,69,0,4,38,9,7269.333825787697,7269.333825787697,0.0
70.0,70,0,4,38,10,7396.673165268471,7396.673165268471,0.0
71.0,71,0,4,37,10,7513.469603134602,7513.469603134602,0.0
72.0,72,0,4,37,10,7633.894452581595,7633.894452581595,0.0
73.0,73,0,4,36,11,7764.345467166568,7764.345467166568,0.0
74.0,74,0,4,36,13,7859.229203983255,7859.229203983255,0.0
75.0,75,0,4,36,13,7957.527061662706,7957.527061662706,0.0
76.0,76,0,4,35,14,8051.9815373313695,8051.9815373313695,0.0
77.0,77,0,4,35,16,8148.398819806688,8148.398819806688,0.0
78.0,78,0,4,35,16,8249.85888311777,8249.85888311777,0.0
79.0,79,0,4,34,17,8353.986635458645,8353.986635458645,0.0
80.0,80,0,4,34,18,8469.876323091115,8469.876323091115,0.0
81.0,81,0,4,34,20,8571.222985834727,8571.222985834727,0.0
82.0,82,0,4,34,20,8682.477241223758,8682.477241223758,0.0
83.0,83,0,4,34,20,8794.595218677525,8794.595218677525,0.0
84.0,84,0,4,34,20,8909.898869354342,8909.898869354342,0.0
85.0,85,0,4,34,20,9010.544527818049,9010.544527818049,0.0
86.0,86,0,4,33,21,9124.769564474023,9124.769564474023,0.0
87.0,87,0,4,33,21,9249.674005336223,9249.674005336223,0.0
88.0,88,0,4,33,21,9376.811450166088,9376.811450166088,0.0
89.0,89,0,4,33,21,9496.05198903327,9496.05198903327,0.0
90.0,90,0,4,33,21,9620.988715037602,9620.988715037602,0.0
91.0,91,0,4,33,22,9730.194365431016,9730.194365431016,0.0
92.0,92,0,4,33,22,9843.52054966507,9843.52054966507,0.0
93.0,93,0,4,33,22,9944.091017076404,9944.091017076404,0.0
94.0,94,0,4,33,22,10049.522365646919,10049.522365646919,0.0
95.0,95,0,4,33,22,10165.288275647996,10165.288275647996,0.0
96.0,96,0,4,33,22,10269.580194520127,10269.580194520127,0.0
97.0,97,0,4,33,24,10399.95937288101,10399.95937288101,0.0
98.0,98,0,4,33,25,10534.50315521035,10534.50315521035,0.0
99.0,99,0,4,33,25,10673.208158361238,10673.208158361238,0.0
100.0,100,0,4,33,26,10785.54360557416,10785.54360557416,0.0
101.0,101,0,4,33,27,10917.991140049182,10917.991140049182,0.0
102.0,102,0,4,33,27,11091.255186309063,11091.255186309063,0.0
103.0,103,0,4,32,28,11237.97861268463,11237.97861268463,0.0
104.0,104,0,3,32,28,11383.629810006762,11383.629810006762,0.0
105.0,105,0,3,32,29,11530.29215816197,11530.29215816197,0.0
106.0,106,0,3,32,29,11667.46139747103,11667.46139747103,0.0
107.0,107,0,3,32,29,11785.175917331335,11785.175917331335,0.0
108.0,108,0,3,32,29,11908.779645403802,11908.779645403802,0.0
109.0,109,0,3,32,29,12016.986106082037,12016.986106082037,0.0
110.0,110,0,2,32,29,12125.383337506195,12125.383337506195,0.0
111.0,111,0,2,32,29,12282.144245098294,12282.144245098294,0.0
112.0,112,0,2,32,29,12442.29093217458,12442.29093217458,0.0
113.0,113,0,2,32,29,12631.994975587842,12631.994975587842,0.0
114.0,114,0,2,32,29,12793.747453102906,12793.747453102906,0.0
115.0,115,0,2,32,29,12936.649711015127,12936.649711015127,0.0
116.0,116,0,2,32,29,13059.783498915172,13059.783498915172,0.0
117.0,117,0,2,32,29,13211.961472814028,13211.961472814028,0.0
118.0,118,0,2,31,29,13362.141451471294,13362.141451471294,0.0
119.0,119,0,2,31,29,13488.554559250359,13488.554559250359,0.0
120.0,120,0,2,31,29,13593.1847851622,13593.1847851622,0.0
121.0,121,0,2,31,29,13690.222866766626,13690.222866766626,0.0
122.0,122,0,2,31,29,13807.285250746316,13807.285250746316,0.0
123.0,123,0,2,31,29,13926.786671880513,13926.786671880513,0.0
124.0,124,0,2,31,29,14026.444417803288,14026.444417803288,0.0
125.0,125,0,2,31,29,14143.306976658783,14143.306976658783,0.0
126.0,126,0,2,31,29,14280.963708784051,14280.963708784051,0.0
127.0,127,0,2,31,29,14419.648796888669,14419.648796888669,0.0
128.0,128,0,2,31,29,14603.917817551195,14603.917817551195,0.0
129.0,129,0,2,29,29,14739.746258243053,14739.746258243053,0.0
130.0,130,0,2,29,29,14824.120352099766,14824.120352099766,0.0
131.0,131,0,2,29,29,14934.423701494205,14934.423701494205,0.0
132.0,132,0,2,28,29,15021.191488728015,15021.191488728015,0.0
133.0,133,0,2,28,29,15140.722207203748,15140.722207203748,0.0
134.0,134,0,2,26,29,15208.482275072787,15208.482275072787,0.0
135.0,135,0,2,26,29,15299.18754304224,15299.18754304224,0.0
136.0,136,0,2,25,29,15401.71800404648,15401.71800404648,0.0
137.0,137,0,2,24,29,15523.57639714221,15523.57639714221,0.0
138.0,138,0,2,24,29,15627.330956000951,15627.330956000951,0.0
139.0,139,0,2,23,29,15726.455699526798,15726.455699526798,0.0
140.0,140,0,2,23,29,15823.388991428954,15823.388991428954,0.0
141.0,141,0,2,23,29,15893.063224919417,15893.063224919417,0.0
142.0,142,0,2,23,29,15969.232891188189,15969.232891188189,0.0
143.0,143,0,2,23,29,16026.5694574289,16026.5694574289,0.0
144.0,144,0,2,23,29,16098.619557602684,16098.619557602684,0.0
145.0,145,0,2,23,29,16175.764476424501,16175.764476424501,0.0
146.0,146,0,2,23,30,16285.737304846332,16285.737304846332,0.0
147.0,147,0,2,23,30,16405.1365202838,16405.1365202838,0.0
148.0,148,0,2,21,30,16532.685863505827,16532.685863505827,0.0
149.0,149,0,1,21,30,16638.528296212073,16638.528296212073,0.0
150.0,150,0,1,19,31,16723.162906622274,16723.162906622274,0.0
151.0,151,0,1,18,31,16804.098304418796,16804.098304418796,0.0
152.0,152,0,1,18,31,16888.256251201965,16888.256251201965,0.0
153.0,153,0,1,17,31,16981.37809125573,16981.37809125573,0.0
154.0,154,0,1,16,31,17042.557277762844,17042.557277762844,0.0
155.0,155,0,1,15,31,17085.91154680834,17085.91154680834,0.0
156.0,156,0,1,14,31,17133.991585420343,17133.991585420343,0.0
157.0,157,0,1,14,31,17172.288281611414,17172.288281611414,0.0
158.0,158,0,1,14,31,17197.536897778387,17197.536897778387,0.0
159.0,159,0,1,14,31,17231.085048419554,17231.085048419554,0.0
160.0,160,0,1,12,31,17251.023824216198,17251.023824216198,0.0
161.0,161,0,1,12,31,17284.339042767264,17284.339042767264,0.0
162.0,162,0,1,12,31,17326.41311326965,17326.41311326965,0.0
163.0,163,0,1,12,31,17359.58607462323,17359.58607462323,0.0
164.0,164,0,1,12,32,17411.4405085113,17411.4405085113,0.0
165.0,165,0,1,12,32,17456.4333405266,17456.4333405266,0.0
166.0,166,0,1,12,32,17482.77771279541,17482.77771279541,0.0
167.0,167,0,1,12,32,17514.375351490555,17514.375351490555,0.0
168.0,168,0,1,12,32,17547.71155496773,17547.71155496773,0.0
169.0,169,0,1,11,32,17579.827358411672,17579.827358411672,0.0
170.0,170,0,1,10,32,17602.084585285436,17602.084585285436,0.0
171.0,171,0,0,10,32,17621.017961170535,17621.017961170535,0.0
172.0,172,0,0,10,32,17645.54330299057,17645.54330299057,0.0
173.0,173,0,0,10,32,17669.63828371659,17669.63828371659,0.0
174.0,174,0,0,10,32,17706.250181276577,17706.250181276577,0.0
175.0,175,0,0,10,32,17726.626944635304,17726.626944635304,0.0
176.0,176,0,0,10,32,17755.989238419235,17755.989238419235,0.0
177.0,177,0,0,10,32,17794.745229323908,17794.745229323908,0.0
178.0,178,0,0,10,32,17821.493929475837,17821.493929475837,0.0
179.0,179,0,0,10,32,17842.235906075046,17842.235906075046,0.0
180.0,180,0,0,9,32,17860.21655509076,17860.21655509076,0.0
181.0,181,0,0,9,32,17879.394362168605,17879.394362168605,0.0
182.0,182,0,0,9,32,17902.579878038065,17902.579878038065,0.0
183.0,183,0,0,9,32,17943.13967183571,17943.13967183571,0.0
184.0,184,0,0,9,32,17988.907029579725,17988.907029579725,0.0
185.0,185,0,0,9,32,18026.32671940115,18026.32671940115,0.0
186.0,186,0,0,9,32,18065.39429023984,18065.39429023984,0.0
187.0,187,0,0,9,32,18102.95766337232,18102.95766337232,0.0
188.0,188,0,0,9,32,18142.161567868865,18142.161567868865,0.0
189.0,189,0,0,9,32,18182.574181314638,18182.574181314638,0.0
190.0,190,0,0,9,32,18219.162295885046,18219.162295885046,0.0
191.0,191,0,0,9,32,18255.884865141597,18255.884865141597,0.0
192.0,192,0,0,9,32,18282.357901095977,18282.357901095977,0.0
193.0,193,0,0,9,32,18323.739055499158,18323.739055499158,0.0
194.0,194,0,0,9,32,18349.531660933535,18349.531660933535,0.0
195.0,195,0,0,9,32,18377.01120473132,18377.01120473132,0.0
196.0,196,0,0,9,32,18394.914847765125,18394.914847765125,0.0
197.0,197,0,0,8,32,18411.25272986128,18411.25272986128,0.0
198.0,198,0,0,8,32,18431.220789774845,18431.220789774845,0.0
199.0,199,0,0,7,32,18446.966315854395,18446.966315854395,0.0
200.0,200,0,0,7,32,18460.020964774147,18460.020964774147,0.0
201.0,201,0,0,7,32,18484.730488639358,18484.730488639358,0.0
202.0,202,0,0,7,32,18511.711749622118,18511.711749622118,0.0
203.0,203,0,0,7,32,18543.898188632556,18543.898188632556,0.0
204.0,204,0,0,7,32,18568.29664098297,18568.29664098297,0.0
205.0,205,0,0,7,32,18597.847537098005,18597.847537098005,0.0
206.0,206,0,0,7,32,18616.6476694793,18616.6476694793,0.0
207.0,207,0,0,7,32,18645.720492571643,18645.720492571643,0.0
208.0,208,0,0,7,32,18669.509050392255,18669.509050392255,0.0
209.0,209,0,0,7,32,18684.12387185961,18684.12387185961,0.0
210.0,210,0,0,6,32,18706.163506999666,18706.163506999666,0.0
211.0,211,0,0,6,32,18715.938275659915,18715.938275659915,0.0
212.0,212,0,0,6,32,18733.607099350324,18733.607099350324,0.0
213.0,213,0,0,5,32,18749.34791309935,18749.34791309935,0.0
214.0,214,0,0,5,32,18759.64296218429,18759.64296218429,0.0
215.0,215,0,0,5,32,18773.806572343223,18773.806572343223,0.0
216.0,216,0,0,5,32,18793.440374486814,18793.440374486814,0.0
217.0,217,0,0,5,32,18810.88856368088,18810.88856368088,0.0
218.0,218,0,0,5,32,18838.59561006015,18838.59561006015,0.0
219.0,219,0,0,5,32,18865.117860985287,18865.117860985287,0.0
220.0,220,0,0,5,32,18889.371397607818,18889.371397607818,0.0
221.0,221,0,0,4,32,18894.923713862318,18894.923713862318,0.0
222.0,222,0,0,4,32,18897.486800942996,18897.486800942996,0.0
223.0,223,0,0,4,32,18903.524238801772,18903.524238801772,0.0
224.0,224,0,0,3,32,18917.231546369894,18917.231546369894,0.0
225.0,225,0,0,3,32,18920.167154003782,18920.167154003782,0.0
226.0,226,0,0,3,32,18935.01100395705,18935.01100395705,0.0
227.0,227,0,0,3,32,18948.583715558896,18948.583715558896,0.0
228.0,228,0,0,3,32,18956.18854267867,18956.18854267867,0.0
229.0,229,0,0,3,32,18971.796337809912,18971.796337809912,0.0
230.0,230,0,0,3,32,18984.400403366253,18984.400403366253,0.0
231.0,231,0,0,3,32,19001.652426364006,19001.652426364006,0.0
232.0,232,0,0,3,32,19016.951487909904,19016.951487909904,0.0
233.0,233,0,0,3,32,19037.33142948877,19037.33142948877,0.0
234.0,234,0,0,3,32,19050.162629554277,19050.162629554277,0.0
235.0,235,0,0,3,32,19059.171104365425,19059.171104365425,0.0
236.0,236,0,0,3,32,19071.023614111327,19071.023614111327,0.0
237.0,237,0,0,3,32,19079.251721617005,19079.251721617005,0.0
238.0,238,0,0,3,32,19090.278720307422,19090.278720307422,0.0
239.0,239,0,0,3,32,19093.260562687865,19093.260562687865,0.0
240.0,240,0,0,3,32,19107.68173999183,19107.68173999183,0.0
241.0,241,0,0,3,32,19113.504526811717,19113.504526811717,0.0
242.0,242,0,0,2,32,19118.851341440826,19118.851341440826,0.0
243.0,243,0,0,2,32,19123.403740969952,19123.403740969952,0.0
244.0,244,0,0,2,32,19125.065837339756,19125.065837339756,0.0
245.0,245,0,0,2,32,19127.18495583007,19127.18495583007,0.0
246.0,246,0,0,2,32,19133.80945782788,19133.80945782788,0.0
247.0,247,0,0,2,32,19133.80945782788,19133.80945782788,0.0
248.0,248,0,0,2,32,19140.997982643916,19140.997982643916,0.0
249.0,249,0,0,2,32,19143.008903323218,19143.008903323218,0.0
250.0,250,0,0,2,32,19149.44482284813,19149.44482284813,0.0
251.0,251,0,0,2,32,19151.187754425042,19151.187754425042,0.0
252.0,252,0,0,2,32,19158.61936428676,19158.61936428676,0.0
253.0,253,0,0,2,32,19163.486132978716,19163.486132978716,0.0
254.0,254,0,0,2,32,19167.44984318449,19167.44984318449,0.0
255.0,255,0,0,2,32,19167.44984318449,19167.44984318449,0.0
256.0,256,0,0,2,32,19174.92154040146,19174.92154040146,0.0
257.0,257,0,0,2,32,19176.89917653089,19176.89917653089,0.0
258.0,258,0,0,2,32,19184.664680725284,19184.664680725284,0.0
259.0,259,0,0,2,32,19192.751055076602,19192.751055076602,0.0
260.0,260,0,0,2,32,19192.751055076602,19192.751055076602,0.0
261.0,261,0,0,2,32,19194.961859877363,19194.961859877363,0.0
262.0,262,0,0,2,32,19200.825956415596,19200.825956415596,0.0
263.0,263,0,0,2,32,19203.32941664604,19203.32941664604,0.0
264.0,264,0,0,2,32,19210.231114385253,19210.231114385253,0.0
265.0,265,0,0,2,32,19213.147348939172,19213.147348939172,0.0
266.0,266,0,0,2,32,19215.772132259284,19215.772132259284,0.0
267.0,267,0,0,2,32,19215.772132259284,19215.772132259284,0.0
268.0,268,0,0,2,32,19218.62792124649,19218.62792124649,0.0
269.0,269,0,0,2,32,19222.86524814097,19222.86524814097,0.0
270.0,270,0,0,2,32,19226.888946924842,19226.888946924842,0.0
271.0,271,0,0,2,32,19235.980308593105,19235.980308593105,0.0
272.0,272,0,0,2,32,19240.87393914708,19240.87393914708,0.0
273.0,273,0,0,2,32,19250.312057374987,19250.312057374987,0.0
274.0,274,0,0,2,32,19258.494097758827,19258.494097758827,0.0
275.0,275,0,0,2,32,19270.50013380426,19270.50013380426,0.0
276.0,276,0,0,2,32,19272.198651102884,19272.198651102884,0.0
277.0,277,0,0,2,32,19275.067184399784,19275.067184399784,0.0
278.0,278,0,0,2,32,19278.486196293852,19278.486196293852,0.0
279.0,279,0,0,2,32,19286.44855192102,19286.44855192102,0.0
280.0,280,0,0,2,32,19288.509036615287,19288.509036615287,0.0
281.0,281,0,0,2,32,19294.158156598376,19294.158156598376,0.0
282.0,282,0,0,2,32,19297.1817596192,19297.1817596192,0.0
283.0,283,0,0,2,32,19304.552021922635,19304.552021922635,0.0
284.0,284,0,0,2,32,19304.552021922635,19304.552021922635,0.0
285.0,285,0,0,2,32,19311.240204174654,19311.240204174654,0.0
286.0,286,0,0,2,32,19317.625106963125,19317.625106963125,0.0
287.0,287,0,0,2,32,19323.148998481214,19323.148998481214,0.0
288.0,288,0,0,2,32,19324.900418251018,19324.900418251018,0.0
289.0,289,0,0,2,32,19326.975143024072,19326.975143024072,0.0
290.0,290,0,0,2,32,19333.375560845587,19333.375560845587,0.0
291.0,291,0,0,2,32,19335.573929828282,19335.573929828282,0.0
292.0,292,0,0,2,32,19341.544084432007,19341.544084432007,0.0
293.0,293,0,0,2,32,19343.848522353586,19343.848522353586,0.0
294.0,294,0,0,2,32,19348.71893337005,19348.71893337005,0.0
295.0,295,0,0,2,32,19352.764285748697,19352.764285748697,0.0
296.0,296,0,0,2,32,19357.662615790225,19357.662615790225,0.0
297.0,297,0,0,2,32,19363.495664338545,19363.495664338545,0.0
298.0,298,0,0,2,32,19374.67925282211,19374.67925282211,0.0
299.0,299,0,0,2,32,19380.400134865227,19380.400134865227,0.0
300.0,300,0,0,2,32,19385.739577825174,19385.739577825174,0.0
